age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,earn,capital-remain
1,, HS-grad,, Other-service,, White,,0, United-States, <=50K.,0
1,, 11th, Never-married,, Own-child, Black, Male,0, United-States, <=50K.,0
1, Private, HS-grad,, Tech-support,, White, Male,1,, >50K.,0
1,, Some-college, Never-married,,,, Male,0, United-States, <=50K.,
, Private, Masters,, Other-service,, Black, Female,0,, <=50K.,0
1, State-gov,, Never-married, Other-service,, White, Female,0,, <=50K.,0
0, Private, 12th, Never-married,, Unmarried,, Male,0,, <=50K.,0
, Private, HS-grad,, Adm-clerical, Other-relative, White, Male,0, United-States, <=50K.,0
, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White,,0,, >50K.,0
1, Private, Bachelors, Married-spouse-absent, Sales, Unmarried, Asian-Pac-Islander,,0,, <=50K.,0
1, Local-gov, Masters, Married-civ-spouse,, Wife, White, Female,0, United-States, >50K.,
,, Bachelors, Married-civ-spouse, Sales,, White,,, United-States, >50K.,0
2,, HS-grad, Married-civ-spouse,, Husband, White, Male,,, <=50K.,
1,, Bachelors, Married-civ-spouse, Exec-managerial, Husband,, Male,0, United-States, <=50K.,
1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0, United-States, >50K.,1
2, Private, Bachelors,, Adm-clerical, Husband, White, Male,0, United-States, >50K.,0
1, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,, Male,0,, <=50K.,
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0, United-States, <=50K.,0
, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0, United-States, >50K.,1
,, HS-grad, Never-married,, Not-in-family, White,,0, United-States, <=50K.,
1,, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,, United-States, <=50K.,
, Private, HS-grad,, Adm-clerical, Own-child, White, Female,0, United-States, <=50K.,0
0, Private, Some-college, Never-married, Protective-serv, Own-child, White, Male,0, United-States, <=50K.,
1, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,1,, <=50K.,0
1, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0, United-States, <=50K.,0
1, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Wife, White, Female,1,, <=50K.,0
1, Private, Some-college,, Exec-managerial, Not-in-family, White, Female,, United-States, <=50K.,
, Private,, Never-married, Sales, Own-child, White,,, United-States, <=50K.,0
, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0, United-States, >50K.,0
1, Private,, Divorced, Exec-managerial,, White, Female,0, United-States, <=50K.,0
1, Private, Masters,, Prof-specialty, Husband,, Male,0, United-States, >50K.,0
1, Self-emp-not-inc,, Married-civ-spouse, Farming-fishing,, White,,, United-States, >50K.,0
1,, Some-college,,, Not-in-family, White, Female,0, United-States, >50K.,
1,, 11th, Separated,, Unmarried, Black, Female,1, United-States, <=50K.,0
1, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0, United-States, <=50K.,0
2, Self-emp-inc, 10th, Married-civ-spouse, Farming-fishing, Husband,, Male,, United-States, <=50K.,0
1,, Some-college,,, Own-child, White, Male,0, United-States, <=50K.,0
1,, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,, <=50K.,
2, Private, HS-grad,,, Husband, White,,0, United-States, <=50K.,0
1, Private,, Married-civ-spouse, Adm-clerical,, White, Male,, United-States, <=50K.,0
1, Private, HS-grad, Never-married, Tech-support, Not-in-family, White,,0,, <=50K.,0
1,,, Divorced,,, White, Male,, United-States, <=50K.,0
1, Private, Some-college, Never-married,,, White, Female,0, United-States, <=50K.,0
1, Private, Some-college,, Tech-support, Husband, White, Male,0, United-States, >50K.,0
, Federal-gov, 10th, Never-married, Craft-repair, Not-in-family, Black, Male,, United-States, <=50K.,0
1, Private,, Divorced,, Not-in-family, White, Female,0, United-States, <=50K.,0
, State-gov, Bachelors,, Exec-managerial, Husband, White, Male,0, United-States, >50K.,0
,, HS-grad, Married-civ-spouse,, Husband, Asian-Pac-Islander, Male,0, Hong, <=50K.,0
1, Private, Some-college,, Adm-clerical, Own-child, White, Male,0, United-States, <=50K.,0
,, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,,, >50K.,0
1,, Masters, Never-married, Prof-specialty,, White, Male,0, United-States, <=50K.,0
2, Local-gov, Bachelors, Divorced,, Not-in-family, White, Female,0, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,, <=50K.,
1,,,, Tech-support, Wife, Black, Female,0, United-States, <=50K.,0
2,, HS-grad, Married-civ-spouse,, Husband, White,,0, United-States, <=50K.,0
, Self-emp-not-inc,, Never-married, Other-service,,,,, United-States, <=50K.,0
1, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0, United-States, <=50K.,0
, Private,, Never-married, Tech-support,,,,0, United-States, <=50K.,0
1, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0, United-States, <=50K.,
2, Private, HS-grad,, Adm-clerical,,,,0, United-States, <=50K.,0
,, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White,,0, United-States, >50K.,0
1, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family,, Male,0, United-States, <=50K.,
, Local-gov, 11th, Divorced, Other-service,, Black, Female,0,, <=50K.,
0, Private, 11th, Never-married, Sales, Own-child, White, Female,0, United-States, <=50K.,0
2,, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,, United-States, >50K.,0
,,, Married-civ-spouse, Tech-support, Wife, White, Female,0, United-States, <=50K.,0
2,,, Married-spouse-absent,,, Black, Male,0, United-States, <=50K.,0
, Self-emp-not-inc, Some-college,, Prof-specialty, Wife,, Female,0, United-States, <=50K.,0
1, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,, United-States, <=50K.,0
, Private, 10th, Divorced, Machine-op-inspct, Unmarried, White, Female,,, <=50K.,0
1, Private,, Divorced, Machine-op-inspct,, White, Female,, Mexico, <=50K.,0
2, Private, 7th-8th, Separated, Machine-op-inspct,, White, Female,0, United-States, <=50K.,0
, Private, Bachelors, Never-married,, Not-in-family, White, Male,0, United-States, >50K.,0
, Federal-gov, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Male,0, United-States, <=50K.,
1, Self-emp-not-inc, 7th-8th, Never-married, Other-service, Unmarried, Black, Female,1, United-States, <=50K.,0
1, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0, Canada, <=50K.,0
1, Private,, Married-civ-spouse,,, White, Male,1, United-States, >50K.,1
1, Private, HS-grad, Married-civ-spouse,, Wife, White, Female,0, United-States, >50K.,1
1, Private, Bachelors,, Exec-managerial, Not-in-family, White, Female,0, United-States, >50K.,0
1, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0, United-States, <=50K.,0
1, State-gov, HS-grad, Married-civ-spouse, Protective-serv,,,,1, United-States, >50K.,0
1,, HS-grad,, Adm-clerical, Not-in-family,, Female,0, United-States, <=50K.,0
, Private,,, Other-service, Not-in-family, White, Male,0, United-States, <=50K.,0
1, Private,, Divorced, Sales, Not-in-family, White, Male,1,, <=50K.,
1,, Bachelors, Separated, Sales, Not-in-family,,,, United-States, >50K.,0
, Private, 11th,, Other-service,, White,,0, United-States, <=50K.,0
1, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0, United-States, <=50K.,0
1,, Some-college, Never-married,, Unmarried, Black, Female,0, United-States, <=50K.,0
, Self-emp-not-inc,, Never-married,,, White, Male,0, Guatemala, <=50K.,0
1, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White,,, United-States, <=50K.,0
,, 7th-8th, Married-civ-spouse,, Husband, White, Male,1, United-States, >50K.,
1, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0, United-States, <=50K.,0
, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,, United-States, >50K.,0
, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,1, United-States, >50K.,0
1,, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0, United-States, <=50K.,0
,, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,1,, <=50K.,0
0,,, Never-married, Farming-fishing, Own-child,, Male,0, United-States, <=50K.,0
, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0, United-States, >50K.,0
1, Private,, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0, United-States, <=50K.,0
, Private,, Married-spouse-absent,, Unmarried,,,0, United-States, <=50K.,0
1, Private, Masters, Separated, Tech-support, Unmarried,, Female,, United-States, <=50K.,0
1, Private,, Married-civ-spouse, Sales, Husband,,,, United-States, >50K.,1
1,,, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0, United-States, <=50K.,0
1,,, Married-civ-spouse, Sales, Wife, White, Female,0, United-States, <=50K.,0
0, Private, Some-college, Never-married,,, Asian-Pac-Islander, Male,0, United-States, <=50K.,0
1, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0, United-States, >50K.,1
1, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White,,0, United-States, <=50K.,0
1, Self-emp-inc, Bachelors,, Sales, Husband, White,,0,, >50K.,1
1, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,1, United-States, <=50K.,0
1, State-gov, Some-college, Never-married,, Not-in-family, White, Female,0, United-States, <=50K.,0
1, Federal-gov,, Married-civ-spouse, Prof-specialty,, White, Male,, United-States, >50K.,0
1, Private, 7th-8th, Never-married, Transport-moving, Not-in-family, Other, Male,0, Puerto-Rico, <=50K.,0
1, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,1, United-States, <=50K.,0
1, Private, HS-grad,, Craft-repair, Husband,, Male,0, United-States, >50K.,0
1, Private, Some-college, Divorced, Exec-managerial,, White, Male,0, United-States, <=50K.,0
1, Private, 9th,, Other-service,, White, Female,0, United-States, <=50K.,
1, Self-emp-inc,, Married-civ-spouse, Exec-managerial,, White, Male,1, United-States, >50K.,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse,, Husband, White, Male,, United-States, <=50K.,0
1, Local-gov,, Divorced,, Not-in-family, White, Male,0, United-States, <=50K.,
, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0, United-States, <=50K.,0
1, Private,, Divorced, Craft-repair, Not-in-family,, Male,0, United-States, <=50K.,0
0, Private, Some-college, Never-married,, Own-child, White, Female,0, United-States, <=50K.,0
1,,, Never-married, Tech-support,, White,,, United-States, <=50K.,0
1, Private,, Divorced, Tech-support, Not-in-family, White, Male,1, United-States, <=50K.,0
1,, Some-college, Never-married, Sales,, White, Female,0, United-States, <=50K.,0
1,, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, >50K.,0
, Private, 9th,, Machine-op-inspct, Husband, White,,1, United-States, <=50K.,0
, Private, HS-grad, Married-civ-spouse, Priv-house-serv,, Black, Female,0,, <=50K.,0
1, Local-gov, HS-grad, Widowed,,, White, Female,0, United-States, <=50K.,0
, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,, <=50K.,0
1,, Some-college,, Prof-specialty, Husband,, Male,0, United-States, <=50K.,0
2, State-gov, Masters, Married-civ-spouse, Prof-specialty,, White, Male,0, United-States, <=50K.,0
1,, HS-grad,,, Own-child, White, Male,0, United-States, <=50K.,0
1, State-gov,, Married-civ-spouse, Protective-serv, Husband, White, Male,, Germany, >50K.,1
1,, HS-grad, Married-civ-spouse,, Husband, White,,0, United-States, >50K.,0
,,, Never-married,, Own-child,,,0, United-States, <=50K.,0
1, Private, Masters,, Prof-specialty, Unmarried, White,,0, United-States, >50K.,
1, Private, Some-college,,, Not-in-family, White, Female,, United-States, <=50K.,0
1, Local-gov, HS-grad, Widowed, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,, United-States, <=50K.,
, Private, Bachelors, Divorced, Exec-managerial,, White, Male,0,, <=50K.,
2,, HS-grad,,,,, Male,0,, >50K.,0
1, Private,, Never-married, Other-service,, White, Male,0, United-States, <=50K.,0
1, Private, Assoc-acdm,, Handlers-cleaners, Own-child, White,,, United-States, <=50K.,0
1, Local-gov, HS-grad, Never-married, Adm-clerical,, White,,0, United-States, <=50K.,0
1, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0, United-States, >50K.,0
1, Local-gov, Bachelors, Never-married, Protective-serv, Not-in-family,,,,, <=50K.,0
1, Local-gov,, Never-married, Protective-serv, Own-child, White, Male,, United-States, <=50K.,0
1, Private, HS-grad, Never-married,,, White, Male,0, United-States, <=50K.,
1,, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0, United-States, <=50K.,0
1, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0, United-States, <=50K.,0
1, Private,, Never-married, Adm-clerical, Not-in-family, White, Female,0,, <=50K.,0
1, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0, United-States, <=50K.,0
1, Private, Some-college,, Machine-op-inspct, Not-in-family, Black, Male,0, United-States, <=50K.,0
1, State-gov, HS-grad,, Tech-support, Husband, White,,0, United-States, <=50K.,0
1, Private,, Divorced,, Not-in-family, White, Male,, United-States, <=50K.,0
1, Private, HS-grad, Never-married, Other-service, Not-in-family, White,,0, United-States, <=50K.,
1,, 11th, Never-married, Other-service, Not-in-family, Black, Male,0, United-States, <=50K.,
0, Private, 11th, Never-married, Other-service, Own-child, White, Female,, United-States, <=50K.,0
1,,, Never-married,, Own-child, White, Female,, United-States, <=50K.,0
1,, HS-grad,, Machine-op-inspct, Husband, White, Male,0, United-States, <=50K.,0
, Private, HS-grad, Married-civ-spouse, Transport-moving,,, Male,0,, <=50K.,0
1,, HS-grad, Married-civ-spouse, Farming-fishing, Husband,, Male,0, United-States, >50K.,0
1, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0, United-States, <=50K.,0
1, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0, United-States, <=50K.,
1, Private,, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, <=50K.,0
1,, Bachelors, Married-civ-spouse,, Husband,, Male,,, >50K.,0
1, Private, Bachelors,, Prof-specialty,,, Male,1,, >50K.,0
1, Self-emp-inc,,,, Not-in-family, Black, Male,1, United-States, <=50K.,0
1, Federal-gov, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,1,, <=50K.,1
1, Private, Bachelors,, Sales, Not-in-family,, Male,0,, <=50K.,0
1, Local-gov, HS-grad,, Craft-repair, Husband,, Male,, United-States, <=50K.,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing,, White,,1, United-States, <=50K.,0
1,,,,, Not-in-family, White, Female,0, United-States, <=50K.,
1,, HS-grad, Widowed,, Not-in-family, White, Male,1, United-States, <=50K.,1
1, Private,, Married-civ-spouse, Exec-managerial, Husband, White, Male,0, United-States, >50K.,1
1, Private, HS-grad,, Machine-op-inspct, Husband, White, Male,0, United-States, <=50K.,0
1, Private,, Married-civ-spouse, Craft-repair, Husband, White, Male,1, United-States, <=50K.,0
1, Private, Assoc-acdm, Married-civ-spouse, Sales, Wife, White, Female,1, United-States, >50K.,
1, Private, HS-grad, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K.,0
1, Private, HS-grad,, Other-service, Other-relative, Black, Female,0, Jamaica, <=50K.,0
1, Local-gov, Assoc-voc, Divorced, Exec-managerial,, Amer-Indian-Eskimo, Male,0, United-States, <=50K.,
1, Private, Assoc-voc,, Sales, Own-child, White, Male,0, United-States, <=50K.,
1, Federal-gov, Bachelors, Married-civ-spouse,, Husband, White, Male,0, United-States, >50K.,0
1, Private, 5th-6th, Never-married, Machine-op-inspct, Not-in-family, White, Female,1, Mexico, <=50K.,0
1, Private,, Divorced, Sales,,, Male,1, United-States, <=50K.,0
1, Private, HS-grad, Divorced,, Unmarried, White, Female,0,, <=50K.,0
0, Private, 10th, Never-married, Farming-fishing, Own-child,, Male,0, United-States, <=50K.,0
1, Self-emp-inc,,, Exec-managerial,, White, Male,0,, <=50K.,
1, Self-emp-not-inc, HS-grad, Married-civ-spouse,, Husband, White,,, United-States, <=50K.,0
, Self-emp-not-inc,,, Prof-specialty, Not-in-family, White, Female,, United-States, <=50K.,0
0,,, Never-married, Farming-fishing,,, Male,0, United-States, <=50K.,0
1, Local-gov, HS-grad,,, Other-relative, White, Female,0, United-States, <=50K.,0
, Self-emp-not-inc, HS-grad,, Transport-moving, Husband, White, Male,0, United-States, <=50K.,0
1,,, Married-civ-spouse, Farming-fishing, Husband, White,,1, United-States, >50K.,0
, Private, HS-grad,, Other-service, Not-in-family, White, Female,0, United-States, <=50K.,0
1, Private, Bachelors, Married-civ-spouse, Craft-repair,, White, Male,0, United-States, <=50K.,0
1, Private, HS-grad,, Machine-op-inspct, Husband, White,,0, United-States, <=50K.,0
1, Federal-gov,,, Tech-support, Own-child,,,, United-States, <=50K.,
1, Private, Masters, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander,,0,, <=50K.,0
1,, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, <=50K.,0
1,, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0, United-States, <=50K.,0
1, Private,,, Exec-managerial, Unmarried, White, Female,, United-States, <=50K.,0
1, Local-gov, HS-grad, Married-civ-spouse,, Husband, Black, Male,0,, <=50K.,0
1, Local-gov, Assoc-voc, Divorced, Prof-specialty, Unmarried, White,,1, United-States, <=50K.,0
2, Private,, Married-civ-spouse,, Husband,, Male,0, United-States, <=50K.,0
1, State-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,, Germany, >50K.,0
,, 7th-8th, Never-married,, Not-in-family, White, Female,0,, <=50K.,0
1, Private, Bachelors, Separated, Sales, Not-in-family, White, Female,0, United-States, <=50K.,0
0, Private, 11th, Never-married, Other-service,, White, Female,0,, <=50K.,0
1, State-gov, Some-college, Never-married,, Other-relative, White, Male,0, United-States, <=50K.,0
1, Local-gov,, Divorced, Prof-specialty, Own-child, White, Male,0, United-States, <=50K.,0
, Private,,, Machine-op-inspct, Not-in-family, White,,0, United-States, <=50K.,0
0, Private, Some-college, Never-married, Adm-clerical,, White, Male,0, United-States, <=50K.,
1, Private,, Married-civ-spouse, Handlers-cleaners,, White, Male,0,, <=50K.,0
, Local-gov,, Married-civ-spouse, Prof-specialty, Husband, White,,0, United-States, <=50K.,0
1, Self-emp-inc,,, Sales, Husband, White, Male,1, United-States, <=50K.,0
,, 10th, Never-married,,, White, Female,0, United-States, <=50K.,0
2, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White,,0,, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,,0, United-States, <=50K.,0
1,, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,, <=50K.,0
1, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,, <=50K.,0
1, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,, United-States, <=50K.,0
1, Private, 12th, Married-civ-spouse, Other-service, Husband, White, Male,0, United-States, <=50K.,
1, Self-emp-not-inc, HS-grad, Married-civ-spouse,, Husband, White,,1, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Tech-support,, White, Male,0, United-States, <=50K.,0
1, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,1, United-States, >50K.,0
0, State-gov,, Never-married,, Own-child,, Male,0, United-States, <=50K.,0
1, Private, Assoc-voc, Married-civ-spouse,,, Asian-Pac-Islander, Male,0, Vietnam, >50K.,
1, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, <=50K.,0
2,,, Married-civ-spouse, Other-service, Husband,, Male,0, United-States, <=50K.,0
, Private, Prof-school, Never-married,,, White, Female,0,, <=50K.,0
1, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0, United-States, <=50K.,
,,, Married-civ-spouse, Prof-specialty,, White, Male,0, United-States, >50K.,0
1, Private, HS-grad,,, Husband, White, Male,0,, >50K.,0
1, Private,, Separated, Tech-support, Not-in-family, Black, Female,0, United-States, <=50K.,0
1,, HS-grad, Married-civ-spouse,, Own-child, White, Female,0,, <=50K.,0
, Local-gov, Bachelors, Never-married, Protective-serv, Not-in-family, White, Female,, United-States, <=50K.,0
2, Private, HS-grad, Married-civ-spouse, Sales, Husband, White,,0, United-States, <=50K.,0
1, Private, HS-grad, Never-married, Other-service, Not-in-family,,,, United-States, <=50K.,0
, Private,, Never-married, Adm-clerical,, Black, Female,1,, <=50K.,0
1, Private, Some-college, Never-married, Other-service,, White, Male,, United-States, <=50K.,0
1, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, Black,,0, United-States, <=50K.,0
1, Private,, Divorced,, Unmarried, White, Female,0, United-States, <=50K.,0
2, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0, United-States, >50K.,1
, Private,, Married-civ-spouse, Exec-managerial,, White, Male,1,, >50K.,0
1, Self-emp-inc, Some-college,, Farming-fishing, Husband, White, Male,, United-States, <=50K.,0
, Private, Some-college, Never-married,, Own-child, White, Female,0, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, >50K.,0
1, Private, 9th, Widowed, Handlers-cleaners, Unmarried,, Male,0, United-States, <=50K.,
1, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, Black, Female,0, United-States, <=50K.,0
1,, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,1, United-States, <=50K.,0
1, Private, Some-college, Widowed, Exec-managerial, Not-in-family, White,,, United-States, <=50K.,0
1, Private, HS-grad,, Craft-repair, Husband, White, Male,0, Greece, >50K.,0
2, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,, >50K.,0
1, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, <=50K.,
1,, Masters, Married-civ-spouse,,, White, Female,0,, >50K.,
1, Private, Some-college, Separated, Sales, Not-in-family,, Male,0, United-States, <=50K.,0
1, Private, Assoc-voc, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0, United-States, <=50K.,0
1, Private, Assoc-voc, Divorced, Other-service, Unmarried, White,,, United-States, <=50K.,0
,, Some-college, Divorced,,, White, Male,1, United-States, <=50K.,0
1, Private, Some-college,,,,,,0, United-States, <=50K.,0
0, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0, United-States, <=50K.,0
1,, Prof-school,,, Husband, White, Male,0, United-States, >50K.,0
1, Self-emp-not-inc, Some-college, Married-civ-spouse,, Husband,, Male,,, <=50K.,0
1,, HS-grad, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,1, United-States, >50K.,0
1,, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0, United-States, <=50K.,0
1, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,, <=50K.,0
0, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0, United-States, <=50K.,
, Local-gov, Bachelors,,, Not-in-family, White, Female,, United-States, <=50K.,0
1, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family,, Female,, United-States, <=50K.,0
1, Private, 11th, Separated, Tech-support, Unmarried, White,,, Puerto-Rico, <=50K.,
2, Private, Some-college, Widowed, Adm-clerical,, White, Female,0, United-States, <=50K.,
1,, Bachelors,, Prof-specialty, Not-in-family, White,,0, United-States, <=50K.,
1, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White,,1, United-States, >50K.,0
1, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Wife, White,,0,, >50K.,
1, Private, Bachelors, Married-civ-spouse,, Husband,,,1, United-States, <=50K.,0
1, Private, HS-grad, Never-married,, Own-child, White,,0, United-States, <=50K.,0
1,, Bachelors, Never-married,, Not-in-family,, Male,0, United-States, <=50K.,0
, Self-emp-inc, Bachelors, Never-married, Prof-specialty,, White, Female,1, United-States, <=50K.,0
, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,, >50K.,0
1, Private,, Married-civ-spouse,, Husband, White,,, Portugal, <=50K.,
0,, Some-college, Never-married,, Other-relative,, Female,0, United-States, <=50K.,0
1, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair,, White, Male,0, United-States, <=50K.,0
1, Private, Bachelors, Married-civ-spouse, Tech-support,, White,,, United-States, >50K.,0
1,,, Never-married,, Own-child,, Female,0, Mexico, <=50K.,
1, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0, United-States, >50K.,0
1, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,1, United-States, >50K.,0
1, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty,, White,,, United-States, <=50K.,
1, Private, Some-college, Married-civ-spouse,, Husband, Asian-Pac-Islander,,0,, >50K.,0
1, Private, Assoc-voc,,, Husband, White,,1, United-States, >50K.,
1, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White,,, United-States, <=50K.,0
1, Private,, Married-civ-spouse,,, White, Male,0, United-States, <=50K.,0
, Local-gov, Masters, Married-civ-spouse,, Husband, White, Male,0,, >50K.,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,1, United-States, >50K.,0
1,, HS-grad, Separated, Other-service,, White, Female,0, United-States, <=50K.,0
1, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband,, Male,, United-States, >50K.,1
1, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,, United-States, >50K.,0
1, Private, 9th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0, United-States, <=50K.,0
1, Self-emp-inc, Bachelors,,, Not-in-family,, Female,, Canada, >50K.,0
1, Private,, Divorced,,,, Male,1, United-States, >50K.,1
, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0, United-States, <=50K.,0
1, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,,, <=50K.,
1,, HS-grad, Never-married, Craft-repair,, White, Female,0, United-States, <=50K.,0
1,, Some-college, Married-civ-spouse, Craft-repair,, White,,0, Peru, <=50K.,0
0,, 12th, Never-married, Adm-clerical, Own-child, White,,0, United-States, <=50K.,0
1, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0, United-States, <=50K.,0
1, Private, Some-college, Married-civ-spouse, Craft-repair,,, Male,0, United-States, >50K.,0
,,, Married-civ-spouse, Exec-managerial,, White, Male,0, United-States, <=50K.,0
1, State-gov, Masters,, Prof-specialty, Unmarried, White,,0, United-States, <=50K.,0
1, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,, United-States, <=50K.,0
1, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,, United-States, >50K.,1
1, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0, United-States, <=50K.,0
, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,1, United-States, <=50K.,0
1,, Bachelors,, Exec-managerial, Wife,, Female,1, Cuba, >50K.,1
1, Self-emp-not-inc, Assoc-voc,, Craft-repair, Husband, White, Male,0, United-States, <=50K.,0
1,, Masters, Divorced, Sales,, White, Male,0, United-States, >50K.,
