age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,earn,capital-remain
1, Private, HS-grad, Never-married, Transport-moving, Unmarried, White,,1, United-States, <=50K,0
, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,1, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0, United-States, <=50K,
1, Private, Some-college, Never-married,,, White, Male,0, United-States, <=50K,0
1,, Bachelors,,, Husband, White,,, United-States, <=50K,0
1,, Some-college, Married-civ-spouse,, Husband, White, Male,0,, <=50K,0
1,, Assoc-acdm, Never-married,, Own-child, White, Female,1, United-States, <=50K,0
, Private,, Never-married, Prof-specialty, Not-in-family, White, Male,0, United-States, <=50K,0
,, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,1, United-States, <=50K,0
1, Local-gov,,, Handlers-cleaners, Unmarried, White, Male,0, United-States, <=50K,0
, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, <=50K,0
2, Federal-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,,, >50K,0
1, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0, United-States, >50K,1
1, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,1, South, <=50K,0
0, Private, Some-college,, Other-service, Own-child, White, Female,0, United-States, <=50K,0
2, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0, United-States, <=50K,0
2, Private,, Widowed,, Not-in-family, White, Male,1, United-States, >50K,0
1,, HS-grad,,, Husband, Amer-Indian-Eskimo, Male,0, United-States, <=50K,0
1, Private,, Never-married,, Own-child, White, Male,,, <=50K,0
1, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0, United-States, <=50K,
, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,, United-States, <=50K,0
, Private, Some-college, Never-married, Sales, Own-child,, Male,0, Greece, <=50K,0
,, Bachelors, Married-civ-spouse, Prof-specialty, Husband,, Male,1, United-States, >50K,0
,, Some-college,, Priv-house-serv, Other-relative,, Female,0, El-Salvador, <=50K,
,,,,, Husband,,,0, United-States, <=50K,0
1,, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0, United-States, <=50K,0
, Private,,, Sales, Own-child, Black,,0, United-States, <=50K,
, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0, United-States, <=50K,0
,, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0, United-States, <=50K,0
1,, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, >50K,
0, Private, Some-college,,, Unmarried, Black, Female,0, United-States, <=50K,0
1, Private, Prof-school, Married-civ-spouse, Sales,, White, Male,0, United-States, >50K,0
1, Private, HS-grad,, Exec-managerial,, White, Female,, United-States, <=50K,0
1, Self-emp-inc,,, Prof-specialty, Not-in-family, White, Male,,, >50K,0
, State-gov, Masters, Married-civ-spouse,, Husband, Amer-Indian-Eskimo, Male,0, United-States, >50K,
2, Self-emp-not-inc,,,, Not-in-family, White, Female,0, United-States, <=50K,0
, Federal-gov, HS-grad, Married-spouse-absent, Other-service, Unmarried, Black, Male,0, United-States, <=50K,0
1, State-gov, Some-college, Never-married,, Not-in-family, White, Male,0, United-States, <=50K,0
2, Private, Some-college, Divorced,,,, Female,0, United-States, <=50K,0
, Private, Masters,, Exec-managerial, Not-in-family, White, Male,0,, >50K,1
1,,, Separated, Other-service, Not-in-family, White, Female,0, United-States, <=50K,0
,, Some-college,, Prof-specialty, Husband, White, Male,, United-States, >50K,
1, Private, 10th, Divorced, Machine-op-inspct,, Black, Male,0, United-States, <=50K,0
1, Federal-gov, Bachelors,, Tech-support, Not-in-family, White, Male,, United-States, >50K,0
1,, HS-grad, Never-married, Other-service, Own-child, White, Female,0, United-States, <=50K,
0, Private,, Never-married, Handlers-cleaners,, White, Male,, United-States, <=50K,
1, Private, Bachelors,,, Wife, White, Female,0,, <=50K,
1, Private,,,, Husband, White, Male,0, United-States, >50K,0
2, Private, 1st-4th, Divorced, Transport-moving, Not-in-family, White, Male,0, United-States, <=50K,
1, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband,,,1, United-States, >50K,
, Private,,, Sales, Own-child,,,0, United-States, <=50K,0
1, Self-emp-inc, Prof-school, Married-civ-spouse,, Husband, White, Male,1, United-States, >50K,0
1, Private,,, Sales, Own-child, White, Male,0,, <=50K,0
1, Private, Some-college, Married-civ-spouse, Tech-support, Husband,, Male,0, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0, United-States, >50K,0
, State-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0, United-States, <=50K,0
, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,1, United-States, <=50K,0
,, HS-grad,, Handlers-cleaners, Husband, Amer-Indian-Eskimo,,0, United-States, <=50K,0
1, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband,, Male,0,, <=50K,0
1, Private, Some-college,, Adm-clerical, Unmarried,, Female,0,, <=50K,0
1, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,, >50K,0
1, Private, HS-grad, Married-civ-spouse, Handlers-cleaners,,, Male,0, United-States, <=50K,
1,, 12th, Never-married, Sales, Other-relative, White, Male,1,, <=50K,0
1, Private, Bachelors, Married-civ-spouse, Exec-managerial,, White,,1, United-States, >50K,0
1, Private, 10th, Married-civ-spouse,, Husband, White, Male,1, United-States, <=50K,0
,, HS-grad, Separated,, Other-relative,, Male,0, United-States, <=50K,0
0, State-gov,,, Adm-clerical, Own-child, Black, Male,0, United-States, <=50K,0
1, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,, Male,0, United-States, >50K,0
1,, Bachelors, Married-civ-spouse,, Husband, White,,0, United-States, >50K,0
,, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0, United-States, <=50K,0
1, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,, United-States, >50K,0
1, Private,, Never-married, Farming-fishing, Own-child, White, Male,, United-States, <=50K,0
1, Private, HS-grad,,, Husband, White, Male,0,, <=50K,0
1, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,,, <=50K,0
, Private, Some-college,, Sales, Own-child, White, Male,0, United-States, <=50K,0
, Private,, Married-civ-spouse,, Not-in-family, White, Female,0,, <=50K,0
1, Private,,, Prof-specialty, Own-child, White, Male,0, United-States, <=50K,0
1, Local-gov, Masters, Never-married, Prof-specialty, Own-child, White, Female,0, United-States, <=50K,
1, Private, Some-college, Married-civ-spouse,, Husband, White, Male,0, United-States, >50K,0
, Private, HS-grad,, Craft-repair,, White, Male,0, Nicaragua, <=50K,0
1,,, Divorced, Exec-managerial,,,,0, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child,, Male,,, <=50K,0
1,, Bachelors, Never-married, Exec-managerial, Other-relative, White, Male,1,, <=50K,0
, Private, Bachelors, Never-married, Sales, Not-in-family, Black,,1, United-States, >50K,0
,, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0, Guatemala, <=50K,0
1, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,, Mexico, <=50K,0
,,, Never-married,, Own-child, Black, Female,0, United-States, <=50K,0
1, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse,, Husband, White,,0, United-States, <=50K,0
1, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0, United-States, <=50K,0
2, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,, United-States, <=50K,0
1, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0, United-States, >50K,0
1, Private, Masters, Never-married, Tech-support, Other-relative, White, Male,0,, <=50K,0
1, Private,, Divorced,, Not-in-family, White, Female,1, United-States, <=50K,
1, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0, United-States, <=50K,
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,,0,, >50K,0
1, Private, Some-college, Divorced, Machine-op-inspct, Own-child,, Female,0,, <=50K,0
1, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0, United-States, >50K,0
1, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0, United-States, <=50K,
, Private, Some-college,, Handlers-cleaners,, Black, Male,0, United-States, <=50K,0
1,,, Never-married, Protective-serv, Own-child, White, Male,, United-States, <=50K,0
1, Private, 7th-8th, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,,, <=50K,0
1, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0, United-States, <=50K,0
2,, Bachelors, Married-civ-spouse, Sales, Husband, White,,0,, >50K,0
1, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,,, >50K,0
0,, HS-grad,,, Own-child, Black, Female,0, United-States, <=50K,0
1,, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,0, United-States, <=50K,
1, Local-gov,, Married-civ-spouse,, Husband, White, Male,1, United-States, <=50K,0
1, Private,, Married-civ-spouse,,, White, Male,1, United-States, >50K,1
, Private, HS-grad, Separated, Protective-serv, Not-in-family, White, Male,0, United-States, <=50K,
2, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,, >50K,0
, Self-emp-not-inc, Assoc-voc,,,, White, Male,1, United-States, <=50K,
1, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Female,0, United-States, <=50K,
1, Private, Some-college, Never-married, Sales, Not-in-family,, Male,1, United-States, <=50K,0
, Self-emp-not-inc, Prof-school,, Prof-specialty, Husband, White, Male,0,, >50K,0
1, Private, Some-college, Married-civ-spouse, Transport-moving,,,,1, United-States, <=50K,0
0,, HS-grad, Never-married, Other-service, Own-child, White, Female,0, Mexico, <=50K,0
1, Private, Some-college, Divorced, Tech-support, Unmarried, White, Male,0, United-States, <=50K,0
,, Bachelors,, Sales,,, Male,1,, >50K,0
1, Self-emp-not-inc,,, Exec-managerial, Not-in-family, White, Female,, United-States, <=50K,0
0,, Some-college,,, Own-child, Asian-Pac-Islander,,, United-States, <=50K,0
1, Private, Some-college,,, Husband, White, Male,0, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse,, Husband, White, Male,,, >50K,0
1, Private,, Widowed, Handlers-cleaners, Not-in-family, White, Female,0, United-States, <=50K,0
, Private, 11th,, Sales, Unmarried, White, Female,, United-States, <=50K,0
1, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White,,, United-States, <=50K,0
1, Private, Some-college, Never-married, Craft-repair,,,,0, United-States, <=50K,0
1,, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,, <=50K,
, Private, 5th-6th, Separated,, Unmarried, White, Female,0,, <=50K,0
1, Self-emp-not-inc, Doctorate,,, Not-in-family, White, Female,1,, >50K,0
1, Private, Some-college,, Sales, Husband, White, Male,0,, >50K,
1, Private, Masters, Widowed, Prof-specialty, Not-in-family, White, Female,1, United-States, <=50K,0
1,, HS-grad, Divorced, Other-service, Unmarried,, Female,0,, <=50K,0
, Private, 9th, Never-married, Craft-repair, Other-relative,, Male,, United-States, <=50K,0
1,,, Married-civ-spouse, Transport-moving, Husband, White, Male,0, United-States, <=50K,0
, Self-emp-not-inc, HS-grad,,, Husband, White, Male,0, United-States, <=50K,0
1, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White,,0, United-States, >50K,
1, Private, Bachelors, Married-civ-spouse, Sales,, White,,1, United-States, <=50K,0
1, Self-emp-not-inc,,, Craft-repair,, White, Male,1, England, >50K,1
1, Private, Assoc-acdm,, Craft-repair, Unmarried, White, Female,0, United-States, <=50K,0
, Private, 5th-6th,, Machine-op-inspct,,, Male,0,, <=50K,0
, Private,, Married-civ-spouse, Sales, Husband, White, Male,1, United-States, <=50K,
1, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,, United-States, >50K,0
, Private, Some-college, Never-married, Other-service, Own-child, White,,0, United-States, <=50K,
, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,, United-States, <=50K,
1,,, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,, >50K,0
1,, Bachelors, Widowed, Other-service,, White, Female,0,, <=50K,0
1, Private, Some-college, Never-married, Other-service, Not-in-family,, Male,0,, <=50K,0
2,, HS-grad,,,, White, Male,0,, <=50K,1
1, Private, Some-college, Never-married, Adm-clerical,,,,0, United-States, <=50K,0
1,, Some-college,, Tech-support, Husband,, Male,0, United-States, >50K,0
0, Private, Some-college, Never-married, Sales, Own-child,, Male,0, United-States, <=50K,0
1, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,, United-States, <=50K,
, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0, United-States, <=50K,0
,, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0, United-States, <=50K,0
1,, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0, United-States, <=50K,0
1,, 9th, Divorced,,, White, Female,0, United-States, <=50K,0
2,, 7th-8th, Widowed,, Not-in-family,, Female,0,, <=50K,
1, Private,, Married-civ-spouse,, Husband, White, Male,0, United-States, >50K,0
1,, Bachelors,, Prof-specialty, Own-child,, Female,1,, <=50K,0
0, Private, 12th, Never-married, Other-service, Own-child, White, Male,0, United-States, <=50K,0
1, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,1, United-States, >50K,0
, Private, 11th,, Machine-op-inspct,, White, Male,0, United-States, <=50K,0
1, Private, 9th, Married-civ-spouse,, Husband, White, Male,, United-States, <=50K,0
1, Private,, Married-civ-spouse, Adm-clerical, Husband, White,,0, United-States, <=50K,0
1,, Some-college, Widowed, Tech-support, Not-in-family, White, Female,0, United-States, <=50K,0
1, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0, India, >50K,0
1, Private, 10th,, Machine-op-inspct, Husband,, Male,0, United-States, <=50K,0
, Local-gov,, Separated, Prof-specialty, Unmarried, White, Female,0, United-States, <=50K,0
1, Self-emp-not-inc,, Divorced, Other-service, Other-relative, White, Female,0, United-States, <=50K,0
,, 11th, Married-civ-spouse,, Husband, White, Male,, United-States, <=50K,0
1, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife,, Female,0, United-States, <=50K,0
1,, Some-college, Never-married, Farming-fishing, Own-child,, Male,0, United-States, <=50K,0
2,, Masters,,, Not-in-family, White, Female,, United-States, <=50K,0
1, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,1, United-States, <=50K,
, Private, Bachelors, Divorced, Exec-managerial,, White, Male,0, United-States, <=50K,
1,, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,1,, <=50K,
0, Private, Some-college, Never-married, Other-service,, White, Female,0, United-States, <=50K,0
1, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband,, Male,, United-States, >50K,0
, Private,, Divorced, Other-service, Not-in-family, White, Female,0, United-States, <=50K,0
1, Private,,, Prof-specialty, Unmarried, White, Female,0, United-States, <=50K,
1, Private, Some-college, Married-civ-spouse, Adm-clerical,,, Male,0, United-States, <=50K,
1, Private, 10th, Married-civ-spouse, Other-service,,,,1, India, <=50K,0
1, Private, HS-grad, Never-married,, Own-child, White, Male,, United-States, <=50K,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband,,,1,, >50K,0
0, Private,,,,, White, Male,0, United-States, <=50K,
0,, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,1, United-States, <=50K,
1, Local-gov,, Married-civ-spouse, Prof-specialty, Husband, White, Male,, United-States, >50K,1
1,, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,1, United-States, <=50K,0
1, Private, HS-grad, Never-married,,, White, Male,0, United-States, <=50K,0
1,, Some-college,, Craft-repair, Own-child, White, Male,, United-States, <=50K,0
1,, Some-college,,, Unmarried, White, Female,0, United-States, <=50K,0
,, Doctorate,, Prof-specialty,, White, Male,1,, >50K,0
, Private, HS-grad, Never-married,, Own-child, White,,, United-States, <=50K,0
1,, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0, United-States, <=50K,0
1, Private,, Married-civ-spouse,, Husband, White, Male,0, Canada, <=50K,0
1, Private,, Married-civ-spouse,, Husband,, Male,0, United-States, >50K,0
,, Some-college, Married-civ-spouse, Exec-managerial,, White, Male,0, United-States, >50K,
1, Private, HS-grad,,, Own-child, White, Male,0, United-States, <=50K,
1,,, Married-civ-spouse, Exec-managerial,,, Male,0,, >50K,0
1, Private,, Never-married,, Own-child, White, Male,0,, <=50K,0
1, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0, United-States, <=50K,0
1, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried,, Female,0, United-States, <=50K,0
1, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,,, >50K,
1, Private, Bachelors, Never-married, Sales, Own-child, White,,0, United-States, <=50K,
1, Private,, Never-married, Transport-moving, Other-relative, White,,0, United-States, <=50K,
, Self-emp-not-inc,, Divorced, Prof-specialty, Unmarried, White, Male,0, United-States, >50K,1
2,, Bachelors, Married-civ-spouse, Exec-managerial,, White, Male,0, United-States, >50K,0
1,,, Married-civ-spouse,,, White, Male,0, United-States, >50K,0
,, HS-grad, Never-married, Sales, Own-child, White, Female,0, Columbia, <=50K,0
1,, Some-college, Married-civ-spouse, Protective-serv, Husband,,,0,, >50K,0
1, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0, United-States, <=50K,0
, State-gov,, Married-civ-spouse, Exec-managerial, Husband,, Male,0, United-States, >50K,
1,, Some-college, Married-civ-spouse,, Husband,,,1, United-States, >50K,0
1, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,, <=50K,
, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0, United-States, <=50K,
1,, Masters, Married-civ-spouse, Exec-managerial, Husband,, Male,, India, >50K,0
1, Private, Some-college, Divorced, Sales, Own-child, Black, Female,0, United-States, <=50K,0
, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, <=50K,0
1, Private, HS-grad,,, Not-in-family, White, Male,0, United-States, <=50K,
1, Self-emp-inc, Bachelors, Divorced,, Unmarried, White, Male,, United-States, <=50K,0
1, Private,, Divorced,,, White, Male,0, United-States, <=50K,0
, Private,,, Exec-managerial, Own-child,, Female,0, Japan, <=50K,0
1,, Some-college, Married-civ-spouse,, Husband, White,,,, >50K,
1, Private, Some-college, Never-married, Adm-clerical,, Black, Female,0,, <=50K,0
1, Private, Assoc-voc, Married-civ-spouse,, Husband, White, Male,0, United-States, >50K,0
1, State-gov, Some-college,, Protective-serv, Husband, White, Male,0, United-States, >50K,0
1,, Some-college,, Sales, Not-in-family, White, Male,0, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,, United-States, >50K,0
1, Private, 11th, Married-civ-spouse, Other-service,, Black, Female,0, United-States, >50K,0
1, Private, Assoc-acdm, Divorced, Sales, Not-in-family, White,,1, United-States, >50K,0
1, Private, HS-grad,, Other-service, Not-in-family,, Male,1, United-States, <=50K,0
, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0, Peru, <=50K,0
1,, HS-grad, Never-married,, Own-child, White,,0,, <=50K,
1, Self-emp-not-inc,, Never-married, Prof-specialty, Other-relative, White, Male,0,, <=50K,0
1,, 11th, Never-married,, Own-child,, Female,0, United-States, <=50K,0
, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,, <=50K,0
, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Own-child,, Female,0,, <=50K,0
1, Federal-gov, Assoc-acdm, Married-civ-spouse,, Husband, White,,0, United-States, <=50K,0
1,, HS-grad,, Craft-repair, Husband, White,,0, United-States, <=50K,1
, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,, United-States, <=50K,0
1, Private,, Married-civ-spouse, Other-service, Husband, White, Male,0, Cuba, <=50K,0
1, Private, Assoc-voc, Married-civ-spouse,, Husband, White, Male,0, United-States, >50K,0
1,, HS-grad, Divorced, Sales, Not-in-family, White, Female,0, United-States, <=50K,
,, Bachelors,, Adm-clerical, Unmarried, White,,0, United-States, <=50K,0
1, Federal-gov, Some-college, Married-spouse-absent, Adm-clerical, Own-child, White, Female,,, <=50K,0
, Private, HS-grad,, Craft-repair, Unmarried, White, Male,,, <=50K,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,1, United-States, <=50K,0
1, Private,, Married-civ-spouse, Exec-managerial, Husband,, Male,0, United-States, <=50K,
, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0, United-States, <=50K,0
, Private, Some-college, Never-married, Tech-support, Own-child, White,,, United-States, <=50K,0
, State-gov, Masters, Never-married, Prof-specialty, Not-in-family,, Female,,, <=50K,0
1, Private,, Divorced, Exec-managerial, Not-in-family, White, Female,0, United-States, <=50K,0
1, Local-gov, HS-grad, Married-civ-spouse, Other-service,, Black, Male,0, United-States, <=50K,0
1, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,, <=50K,
1, Private, Some-college, Married-spouse-absent, Adm-clerical, Not-in-family, Black, Female,0, United-States, <=50K,0
1, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0, United-States, >50K,0
1, Private, HS-grad, Separated, Exec-managerial, Unmarried, White, Female,0,, <=50K,0
,, Bachelors, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K,
1, Private, 7th-8th, Never-married, Machine-op-inspct, Unmarried,, Male,0, United-States, <=50K,0
1, Private, Some-college,,, Husband, Asian-Pac-Islander, Male,1,, >50K,0
1, Private, Some-college, Married-civ-spouse,,, White, Male,, United-States, <=50K,0
1, Private, HS-grad, Never-married, Machine-op-inspct,, White, Male,0, United-States, <=50K,0
, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,1, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse, Sales, Wife,, Female,0, United-States, <=50K,0
2, Federal-gov,,, Prof-specialty, Husband, White, Male,0,, >50K,1
1, Private, Assoc-voc, Separated, Prof-specialty,, White, Male,0, United-States, <=50K,
1, Self-emp-inc, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0, Italy, <=50K,0
1,,,,,, White,,0, United-States, <=50K,0
, Private, Bachelors, Married-civ-spouse, Sales,,,,1, United-States, <=50K,0
1,, 9th, Never-married,, Own-child, White, Female,0, United-States, <=50K,0
,, Bachelors, Divorced, Exec-managerial, Own-child, White, Male,1, United-States, <=50K,
0, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0, United-States, <=50K,0
1, Private, Some-college, Never-married, Craft-repair, Other-relative,, Male,0, United-States, <=50K,0
1, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,, >50K,1
1, Private, Masters,, Adm-clerical,, White, Male,0,, >50K,0
,, 10th,,,,,,0, United-States, <=50K,0
1, Private, Bachelors, Never-married,, Own-child, White, Male,, United-States, <=50K,0
1, Private,, Married-civ-spouse,, Husband, White, Male,1, United-States, >50K,
1, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,, United-States, >50K,0
, Private, Assoc-voc,,, Own-child, White,,, United-States, <=50K,0
1,, Some-college, Never-married,, Own-child, White, Male,0, United-States, <=50K,0
1, Private, Assoc-voc, Widowed, Exec-managerial, Not-in-family,, Female,0, United-States, <=50K,0
1, Private, HS-grad,, Farming-fishing, Husband,, Male,0, United-States, <=50K,
1, Private, HS-grad, Never-married, Craft-repair, Not-in-family,, Male,1, United-States, <=50K,
1, Private, 12th,, Farming-fishing, Not-in-family,, Male,1,, <=50K,0
, Private,, Married-civ-spouse, Sales, Husband, White, Male,1,, >50K,0
1, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,, United-States, >50K,0
1, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0, United-States, <=50K,
1, Private, Some-college, Married-civ-spouse, Machine-op-inspct,, White, Male,, United-States, >50K,
, Private,, Never-married, Priv-house-serv, Not-in-family, White, Female,0,, <=50K,0
2,,, Divorced, Prof-specialty,, White, Female,, Cuba, <=50K,0
1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0, Laos, <=50K,
, Private, 9th, Never-married,, Unmarried, White, Male,0, Mexico, <=50K,0
1, Private, Some-college, Never-married, Craft-repair,, White, Female,0, United-States, <=50K,0
1,, Some-college,, Exec-managerial, Unmarried, White, Female,0, United-States, <=50K,
, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,, <=50K,0
1, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White,,1, United-States, >50K,1
,,, Widowed, Adm-clerical, Not-in-family, White, Female,0,, <=50K,0
1, Private,, Never-married, Other-service, Not-in-family,, Female,1,, <=50K,0
1, Private,,, Prof-specialty, Husband, White, Male,0, United-States, >50K,0
, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,,,0, United-States, <=50K,0
2, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0, United-States, >50K,1
1,, Some-college, Never-married, Sales, Own-child, White, Female,, United-States, <=50K,
1, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,, <=50K,0
1, Private, 12th, Divorced, Farming-fishing,, White, Male,0, United-States, <=50K,0
1,, Some-college,,,, White, Male,0,, <=50K,0
1, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0, United-States, <=50K,
1, Private, 9th, Never-married,, Own-child, Black, Male,0, United-States, <=50K,0
1, Private,,, Adm-clerical, Not-in-family,,,0, United-States, <=50K,0
1,, HS-grad, Never-married,, Not-in-family, White, Female,0, United-States, <=50K,0
, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0, United-States, <=50K,0
, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,, Male,0, United-States, <=50K,0
1,, 7th-8th, Widowed,, Unmarried,,,0, United-States, <=50K,0
1,, HS-grad, Separated, Transport-moving, Own-child, White, Female,0, United-States, <=50K,0
1, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0, United-States, <=50K,
1,, HS-grad, Divorced,, Not-in-family, White, Male,0, United-States, <=50K,0
1, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,1, Taiwan, >50K,0
1, Self-emp-not-inc, Some-college,, Exec-managerial,,, Male,0, United-States, <=50K,0
1, State-gov, Masters, Married-civ-spouse, Exec-managerial,,, Male,0, United-States, <=50K,0
, Private, HS-grad,,, Not-in-family, Black, Female,0,, <=50K,0
1, Private, Some-college, Married-civ-spouse,, Wife, White, Female,0, United-States, >50K,
, Private, 10th,, Sales, Husband,, Male,0, United-States, <=50K,0
1, Private, Assoc-voc, Married-civ-spouse,,, White, Male,0, United-States, <=50K,0
, Private, 12th, Divorced, Transport-moving, Other-relative, Black, Male,0, United-States, <=50K,0
